seq,rtt_us,status,rxq_drops_delta
535,1389.893,ok,0
536,1389.743,ok,0
537,1392.989,ok,0
538,1389.623,ok,0
539,1388.441,ok,0
540,1394.232,ok,0
541,1394.050,ok,0
542,1394.311,ok,0
543,1388.851,ok,0
544,1388.821,ok,0
545,1389.803,ok,0
546,1395.253,ok,0
547,1392.868,ok,0
548,1388.310,ok,0
549,1388.961,ok,0
550,1397.207,ok,0
551,1389.091,ok,0
552,1393.510,ok,0
553,1388.681,ok,0
554,1383.811,ok,0
555,1400.343,ok,0
556,1389.653,ok,0
557,1374.705,ok,0
558,1387.559,ok,0
559,1386.988,ok,0
560,1389.181,ok,0
561,1388.991,ok,0
562,1385.645,ok,0
563,1395.894,ok,0
564,1389.953,ok,0
565,1393.480,ok,0
566,1384.613,ok,0
567,1390.253,ok,0
568,1388.871,ok,0
569,1407.165,ok,0
570,1395.644,ok,0
571,1392.618,ok,0
572,1394.261,ok,0
573,1394.061,ok,0
574,1392.558,ok,0
575,1392.558,ok,0
576,1388.851,ok,0
577,1389.563,ok,0
578,1394.231,ok,0
579,1390.084,ok,0
580,1392.618,ok,0
581,1404.621,ok,0
582,1389.572,ok,0
583,1394.772,ok,0
584,1388.871,ok,0
585,1390.765,ok,0
586,1375.917,ok,0
587,1397.116,ok,0
588,1392.688,ok,0
589,1403.769,ok,0
590,1389.572,ok,0
591,1389.673,ok,0
592,1392.077,ok,0
593,1445.388,ok,0
594,1404.791,ok,0
595,1400.754,ok,0
596,1390.785,ok,0
597,1392.258,ok,0
598,1391.196,ok,0
599,1390.274,ok,0
600,1388.911,ok,0
601,1386.957,ok,0
602,1390.745,ok,0
603,1427.243,ok,0
604,1393.490,ok,0
605,1431.812,ok,0
606,1389.282,ok,0
607,1390.074,ok,0
608,1398.990,ok,0
609,1390.635,ok,0
610,1389.392,ok,0
611,1390.053,ok,0
612,1390.514,ok,0
613,1390.424,ok,0
614,1401.414,ok,0
615,1382.389,ok,0
616,1384.873,ok,0
617,1424.769,ok,0
618,1389.903,ok,0
619,1393.851,ok,0
620,1391.546,ok,0
621,1388.872,ok,0
622,1390.123,ok,0
623,1389.212,ok,0
624,1389.983,ok,0
625,1389.833,ok,0
626,1396.655,ok,0
627,1389.602,ok,0
628,1390.043,ok,0
629,1409.790,ok,0
630,1411.153,ok,0
631,1418.036,ok,0
632,1414.991,ok,0
633,1395.163,ok,0
634,1401.464,ok,0
635,1395.153,ok,0
636,1393.951,ok,0
637,1394.692,ok,0
638,1373.041,ok,0
639,1393.119,ok,0
640,1388.320,ok,0
641,1396.475,ok,0
642,1423.315,ok,0
643,1405.221,ok,0
644,1392.477,ok,0
645,1396.606,ok,0
646,1401.475,ok,0
647,1423.466,ok,0
648,1412.205,ok,0
649,1422.294,ok,0
650,1439.255,ok,0
651,1433.084,ok,0
652,1432.784,ok,0
653,1456.208,ok,0
654,1457.420,ok,0
655,1411.363,ok,0
656,1400.513,ok,0
657,1389.372,ok,0
658,1393.590,ok,0
659,1419.759,ok,0
660,1388.650,ok,0
661,1394.322,ok,0
662,1394.923,ok,0
663,1399.050,ok,0
664,1392.568,ok,0
665,1393.430,ok,0
666,1393.660,ok,0
667,1392.659,ok,0
668,1396.966,ok,0
669,1394.672,ok,0
670,1393.630,ok,0
671,1395.163,ok,0
672,1387.428,ok,0
673,1386.276,ok,0
674,1394.041,ok,0
675,1384.904,ok,0
676,1396.405,ok,0
677,1410.402,ok,0
678,1379.122,ok,0
679,1378.912,ok,0
680,1378.702,ok,0
681,1389.773,ok,0
682,1381.397,ok,0
683,1376.287,ok,0
684,1379.684,ok,0
685,1385.705,ok,0
686,1392.107,ok,0
687,1391.747,ok,0
688,1409.310,ok,0
689,1389.792,ok,0
690,1384.613,ok,0
691,1377.179,ok,0
692,1389.432,ok,0
693,1393.880,ok,0
694,1392.518,ok,0
695,2233.408,ok,0
696,1393.420,ok,0
697,1398.539,ok,0
698,1394.321,ok,0
699,1380.194,ok,0
700,1413.588,ok,0
701,1393.851,ok,0
702,1381.126,ok,0
703,1388.250,ok,0
704,1388.420,ok,0
705,1390.414,ok,0
706,1388.541,ok,0
707,1401.305,ok,0
708,1395.544,ok,0
709,1389.753,ok,0
710,1385.565,ok,0
711,1383.271,ok,0
712,1418.847,ok,0
713,1420.521,ok,0
714,1376.969,ok,0
715,1388.320,ok,0
716,1389.191,ok,0
717,1421.072,ok,0
718,1389.242,ok,0
719,1400.152,ok,0
720,1392.899,ok,0
721,1398.960,ok,0
722,1391.686,ok,0
723,1429.457,ok,0
724,1422.033,ok,0
725,1443.514,ok,0
726,1384.132,ok,0
727,1393.189,ok,0
728,1389.312,ok,0
729,1393.660,ok,0
730,1393.680,ok,0
731,1394.361,ok,0
732,1393.319,ok,0
733,1394.441,ok,0
734,1402.827,ok,0
735,1384.513,ok,0
736,1386.156,ok,0
737,1391.767,ok,0
738,1388.750,ok,0
739,1389.803,ok,0
740,1390.764,ok,0
741,1383.511,ok,0
742,1396.085,ok,0
743,1397.287,ok,0
744,1390.705,ok,0
745,1393.670,ok,0
746,1385.705,ok,0
747,1404.039,ok,0
748,1408.528,ok,0
749,1376.357,ok,0
750,1380.074,ok,0
751,1390.384,ok,0
752,1392.508,ok,0
753,1396.536,ok,0
754,1378.111,ok,0
755,1389.232,ok,0
756,1414.880,ok,0
757,1397.287,ok,0
758,1386.797,ok,0
759,1388.230,ok,0
760,1406.314,ok,0
761,1394.010,ok,0
762,1378.542,ok,0
763,1388.800,ok,0
764,1391.887,ok,0
765,1393.930,ok,0
766,2210.606,ok,0
767,1403.358,ok,0
768,1395.564,ok,0
769,1389.392,ok,0
770,1388.961,ok,0
771,1407.256,ok,0
772,1418.918,ok,0
773,1362.762,ok,0
774,1386.407,ok,0
775,1396.936,ok,0
776,1393.159,ok,0
777,1376.297,ok,0
778,1396.645,ok,0
779,1393.961,ok,0
780,1390.784,ok,0
781,1390.694,ok,0
782,1385.765,ok,0
783,1410.542,ok,0
784,1448.803,ok,0
785,1382.178,ok,0
786,1387.799,ok,0
787,1390.744,ok,0
788,1528.573,ok,0
789,1373.031,ok,0
790,1384.974,ok,0
791,1388.440,ok,0
792,1382.720,ok,0
793,1384.583,ok,0
794,1394.192,ok,0
795,1424.508,ok,0
796,1444.155,ok,0
797,1387.609,ok,0
798,1391.996,ok,0
799,1386.356,ok,0
800,1394.232,ok,0
801,1393.199,ok,0
802,1402.687,ok,0
803,1392.287,ok,0
804,1395.053,ok,0
805,1389.673,ok,0
806,1434.147,ok,0
807,1397.167,ok,0
808,1442.322,ok,0
809,1394.522,ok,0
810,1391.677,ok,0
811,1390.745,ok,0
812,1387.899,ok,0
813,1387.198,ok,0
814,1392.638,ok,0
815,1390.865,ok,0
816,1392.077,ok,0
817,1389.963,ok,0
818,1398.298,ok,0
819,1386.186,ok,0
820,1382.939,ok,0
821,1377.760,ok,0
822,1388.791,ok,0
823,1390.815,ok,0
824,1397.918,ok,0
825,1379.945,ok,0
826,1391.516,ok,0
827,1395.654,ok,0
828,1394.261,ok,0
829,1393.670,ok,0
830,1399.501,ok,0
831,1407.627,ok,0
832,1382.209,ok,0
833,1379.253,ok,0
834,1387.358,ok,0
835,1389.863,ok,0
836,1392.638,ok,0
837,1444.065,ok,0
838,1499.800,ok,0
839,1497.475,ok,0
840,1509.077,ok,0
841,1478.389,ok,0
842,1438.434,ok,0
843,1460.055,ok,0
844,1455.136,ok,0
845,2109.996,ok,0
