seq,rtt_us,status,rxq_drops_delta
1117,1430.427,ok,0
1118,1430.026,ok,0
1119,1411.952,ok,0
1120,1402.625,ok,0
1121,1396.663,ok,0
1122,1427.592,ok,0
1123,1433.743,ok,0
1124,1432.861,ok,0
1125,1430.286,ok,0
1126,1429.265,ok,0
1127,1433.342,ok,0
1128,1435.567,ok,0
1129,1399.168,ok,0
1130,1422.802,ok,0
1131,1428.784,ok,0
1132,1432.361,ok,0
1133,1429.045,ok,0
1134,1430.557,ok,0
1135,1448.881,ok,0
1136,1430.697,ok,0
1137,1429.505,ok,0
1138,1439.655,ok,0
1139,1423.103,ok,0
1140,1430.758,ok,0
1141,1481.673,ok,0
1142,1434.474,ok,0
1143,1479.589,ok,0
1144,1420.388,ok,0
1145,1437.781,ok,0
1146,1425.277,ok,0
1147,1438.793,ok,0
1148,1436.368,ok,0
1149,1433.052,ok,0
